"id","name","race","effect"
1960,"The Black","indica","Stress"
1960,"The Black","indica","Pain"
1960,"The Black","indica","Insomnia"
1960,"The Black","indica","Inflammation"
1960,"The Black","indica","Depression"
1960,"The Black","indica","Dry Mouth"
1960,"The Black","indica","Dry Eyes"
1960,"The Black","indica","Anxious"
1961,"The Blintz","hybrid","Uplifted"
1961,"The Blintz","hybrid","Creative"
1961,"The Blintz","hybrid","Energetic"
1961,"The Blintz","hybrid","Focused"
1961,"The Blintz","hybrid","Happy"
1961,"The Blintz","hybrid","Cramps"
1961,"The Blintz","hybrid","Fatigue"
1961,"The Blintz","hybrid","Lack of Appetite"
1961,"The Blintz","hybrid","Nausea"
1961,"The Blintz","hybrid","Pain"
1962,"The Blood","sativa","Focused"
1962,"The Blood","sativa","Uplifted"
1962,"The Blood","sativa","Aroused"
1962,"The Blood","sativa","Creative"
1962,"The Blood","sativa","Energetic"
1962,"The Blood","sativa","Depression"
1962,"The Blood","sativa","Fatigue"
1962,"The Blood","sativa","Lack of Appetite"
1962,"The Blood","sativa","Stress"
1962,"The Blood","sativa","Headaches"
1963,"The Brotherhood","hybrid","Energetic"
1963,"The Brotherhood","hybrid","Happy"
1963,"The Brotherhood","hybrid","Aroused"
1963,"The Brotherhood","hybrid","Dry Mouth"
1963,"The Brotherhood","hybrid","Euphoric"
1963,"The Brotherhood","hybrid","Fatigue"
1963,"The Brotherhood","hybrid","Pain"
1963,"The Brotherhood","hybrid","Stress"
1963,"The Brotherhood","hybrid","Dry Eyes"
1963,"The Brotherhood","hybrid","Dry Mouth"
1964,"The Cough","sativa","Euphoric"
1964,"The Cough","sativa","Energetic"
1964,"The Cough","sativa","Uplifted"
1964,"The Cough","sativa","Giggly"
1964,"The Cough","sativa","Happy"
1964,"The Cough","sativa","Stress"
1964,"The Cough","sativa","Pain"
1964,"The Cough","sativa","Depression"
1964,"The Cough","sativa","Fatigue"
1964,"The Cough","sativa","Nausea"
1965,"The Doctor","indica","Relaxed"
1965,"The Doctor","indica","Euphoric"
1965,"The Doctor","indica","Happy"
1965,"The Doctor","indica","Sleepy"
1965,"The Doctor","indica","Hungry"
1965,"The Doctor","indica","Stress"
1965,"The Doctor","indica","Insomnia"
1965,"The Doctor","indica","Pain"
1965,"The Doctor","indica","Inflammation"
1965,"The Doctor","indica","Depression"
1966,"The Flav","hybrid","Relaxed"
1966,"The Flav","hybrid","Happy"
1966,"The Flav","hybrid","Euphoric"
1966,"The Flav","hybrid","Uplifted"
1966,"The Flav","hybrid","Sleepy"
1966,"The Flav","hybrid","Stress"
1966,"The Flav","hybrid","Headaches"
1966,"The Flav","hybrid","Lack of Appetite"
1966,"The Flav","hybrid","Nausea"
1966,"The Flav","hybrid","Depression"
1966,"The Flav","hybrid","Dry Mouth"
1966,"The Flav","hybrid","Dry Eyes"
1966,"The Flav","hybrid","Dizzy"
1966,"The Flav","hybrid","Anxious"
1966,"The Flav","hybrid","Headache"
1968,"The Grunk","hybrid","Euphoric"
1968,"The Grunk","hybrid","Happy"
1968,"The Grunk","hybrid","Creative"
1968,"The Grunk","hybrid","Energetic"
1968,"The Grunk","hybrid","Dry Mouth"
1968,"The Grunk","hybrid","Lack of Appetite"
1968,"The Grunk","hybrid","Pain"
1968,"The Grunk","hybrid","Depression"
1968,"The Grunk","hybrid","Headaches"
1968,"The Grunk","hybrid","Insomnia"
1968,"The Grunk","hybrid","Dry Eyes"
1968,"The Grunk","hybrid","Dry Mouth"
1968,"The Grunk","hybrid","Anxious"
1968,"The Grunk","hybrid","Headache"
1968,"The Grunk","hybrid","Paranoid"
1969,"The Hog","indica","Sleepy"
1969,"The Hog","indica","Relaxed"
1969,"The Hog","indica","Happy"
1969,"The Hog","indica","Euphoric"
1969,"The Hog","indica","Hungry"
1969,"The Hog","indica","Insomnia"
1969,"The Hog","indica","Stress"
1969,"The Hog","indica","Pain"
1969,"The Hog","indica","Inflammation"
1969,"The Hog","indica","Muscle Spasms"
1969,"The Hog","indica","Dry Mouth"
1969,"The Hog","indica","Dry Eyes"
1969,"The Hog","indica","Paranoid"
1969,"The Hog","indica","Anxious"
1969,"The Hog","indica","Dizzy"
1970,"The OX","indica","Relaxed"
1970,"The OX","indica","Hungry"
1970,"The OX","indica","Euphoric"
1970,"The OX","indica","Creative"
1970,"The OX","indica","Sleepy"
1970,"The OX","indica","Pain"
1970,"The OX","indica","Inflammation"
1970,"The OX","indica","Cramps"
1970,"The OX","indica","Muscle Spasms"
1970,"The OX","indica","Stress"
1970,"The OX","indica","Dry Eyes"
1970,"The OX","indica","Dry Mouth"
1970,"The OX","indica","Paranoid"
1971,"The One","hybrid","Relaxed"
1971,"The One","hybrid","Giggly"
1971,"The One","hybrid","Happy"
1971,"The One","hybrid","Euphoric"
1971,"The One","hybrid","Sleepy"
1971,"The One","hybrid","Depression"
1971,"The One","hybrid","Stress"
1971,"The One","hybrid","Pain"
1971,"The One","hybrid","Nausea"
1971,"The One","hybrid","Inflammation"
1971,"The One","hybrid","Dry Eyes"
1971,"The One","hybrid","Dry Mouth"
1972,"The Ooze","indica","Creative"
1972,"The Ooze","indica","Euphoric"
1972,"The Ooze","indica","Focused"
1972,"The Ooze","indica","Happy"
1972,"The Ooze","indica","Relaxed"
1973,"The Sauce","hybrid","Uplifted"
1973,"The Sauce","hybrid","Happy"
1973,"The Sauce","hybrid","Relaxed"
1973,"The Sauce","hybrid","Euphoric"
1973,"The Sauce","hybrid","Giggly"
1973,"The Sauce","hybrid","Depression"
1973,"The Sauce","hybrid","Stress"
1973,"The Sauce","hybrid","Pain"
1973,"The Sauce","hybrid","Lack of Appetite"
1973,"The Sauce","hybrid","Headaches"
1974,"The Sheriff","hybrid","Dry Eyes"
1974,"The Sheriff","hybrid","Relaxed"
1974,"The Sheriff","hybrid","Sleepy"
1974,"The Sheriff","hybrid","Uplifted"
1974,"The Sheriff","hybrid","Eye Pressure"
1975,"The Sister","indica","Relaxed"
1975,"The Sister","indica","Uplifted"
1975,"The Sister","indica","Aroused"
1975,"The Sister","indica","Tingly"
1975,"The Sister","indica","Creative"
1975,"The Sister","indica","Pain"
1975,"The Sister","indica","Insomnia"
1975,"The Sister","indica","Depression"
1975,"The Sister","indica","Headaches"
1975,"The Sister","indica","Lack of Appetite"
1975,"The Sister","indica","Dry Mouth"
1976,"The Third Dimension","hybrid","Energetic"
1976,"The Third Dimension","hybrid","Happy"
1976,"The Third Dimension","hybrid","Uplifted"
1976,"The Third Dimension","hybrid","Creative"
1976,"The Third Dimension","hybrid","Euphoric"
1976,"The Third Dimension","hybrid","Pain"
1976,"The Third Dimension","hybrid","Stress"
1976,"The Third Dimension","hybrid","Muscle Spasms"
1976,"The Third Dimension","hybrid","Depression"
1976,"The Third Dimension","hybrid","Lack of Appetite"
1976,"The Third Dimension","hybrid","Anxious"
1977,"The Truth","hybrid","Relaxed"
1977,"The Truth","hybrid","Uplifted"
1977,"The Truth","hybrid","Euphoric"
1977,"The Truth","hybrid","Happy"
1977,"The Truth","hybrid","Focused"
1977,"The Truth","hybrid","Stress"
1977,"The Truth","hybrid","Pain"
1977,"The Truth","hybrid","Headaches"
1977,"The Truth","hybrid","Insomnia"
1977,"The Truth","hybrid","Depression"
1977,"The Truth","hybrid","Dry Mouth"
1977,"The Truth","hybrid","Dry Eyes"
1978,"The Void","hybrid","Relaxed"
1978,"The Void","hybrid","Happy"
1978,"The Void","hybrid","Uplifted"
1978,"The Void","hybrid","Talkative"
1978,"The Void","hybrid","Euphoric"
1978,"The Void","hybrid","Pain"
1978,"The Void","hybrid","Depression"
1978,"The Void","hybrid","Fatigue"
1978,"The Void","hybrid","Stress"
1978,"The Void","hybrid","Insomnia"
1978,"The Void","hybrid","Dry Mouth"
1978,"The Void","hybrid","Dry Eyes"
1978,"The Void","hybrid","Paranoid"
1978,"The Void","hybrid","Dizzy"
1978,"The Void","hybrid","Headache"
1979,"The White","hybrid","Relaxed"
1979,"The White","hybrid","Happy"
1979,"The White","hybrid","Euphoric"
1979,"The White","hybrid","Sleepy"
1979,"The White","hybrid","Uplifted"
1979,"The White","hybrid","Pain"
1979,"The White","hybrid","Stress"
1979,"The White","hybrid","Insomnia"
1979,"The White","hybrid","Lack of Appetite"
1979,"The White","hybrid","Depression"
1979,"The White","hybrid","Dizzy"
1979,"The White","hybrid","Dry Mouth"
1979,"The White","hybrid","Dry Eyes"
1979,"The White","hybrid","Paranoid"
1979,"The White","hybrid","Anxious"
1980,"The Wife","hybrid","Relaxed"
1980,"The Wife","hybrid","Happy"
1980,"The Wife","hybrid","Uplifted"
1980,"The Wife","hybrid","Aroused"
1980,"The Wife","hybrid","Creative"
1980,"The Wife","hybrid","Pain"
1980,"The Wife","hybrid","Muscle Spasms"
1980,"The Wife","hybrid","Inflammation"
1980,"The Wife","hybrid","Depression"
1980,"The Wife","hybrid","Fatigue"
1981,"Thelonious Skunk","hybrid","Relaxed"
1981,"Thelonious Skunk","hybrid","Euphoric"
1981,"Thelonious Skunk","hybrid","Happy"
1981,"Thelonious Skunk","hybrid","Uplifted"
1981,"Thelonious Skunk","hybrid","Dry Eyes"
1981,"Thelonious Skunk","hybrid","Stress"
1981,"Thelonious Skunk","hybrid","Depression"
1981,"Thelonious Skunk","hybrid","Insomnia"
1981,"Thelonious Skunk","hybrid","Pain"
1982,"Thin Mint Girl Scout Cookies","hybrid","Relaxed"
1982,"Thin Mint Girl Scout Cookies","hybrid","Euphoric"
1982,"Thin Mint Girl Scout Cookies","hybrid","Uplifted"
1982,"Thin Mint Girl Scout Cookies","hybrid","Happy"
1982,"Thin Mint Girl Scout Cookies","hybrid","Creative"
1982,"Thin Mint Girl Scout Cookies","hybrid","Stress"
1982,"Thin Mint Girl Scout Cookies","hybrid","Depression"
1982,"Thin Mint Girl Scout Cookies","hybrid","Pain"
1982,"Thin Mint Girl Scout Cookies","hybrid","Nausea"
1994,"Tina Danza","hybrid","Insomnia"
1982,"Thin Mint Girl Scout Cookies","hybrid","Lack of Appetite"
1982,"Thin Mint Girl Scout Cookies","hybrid","Dry Mouth"
1982,"Thin Mint Girl Scout Cookies","hybrid","Dry Eyes"
1982,"Thin Mint Girl Scout Cookies","hybrid","Anxious"
1982,"Thin Mint Girl Scout Cookies","hybrid","Dizzy"
1982,"Thin Mint Girl Scout Cookies","hybrid","Paranoid"
1983,"Think Different","hybrid","Happy"
1983,"Think Different","hybrid","Euphoric"
1983,"Think Different","hybrid","Energetic"
1983,"Think Different","hybrid","Uplifted"
1983,"Think Different","hybrid","Hungry"
1983,"Think Different","hybrid","Stress"
1983,"Think Different","hybrid","Depression"
1983,"Think Different","hybrid","Pain"
1983,"Think Different","hybrid","Fatigue"
1983,"Think Different","hybrid","Eye Pressure"
1983,"Think Different","hybrid","Dry Mouth"
1983,"Think Different","hybrid","Dry Eyes"
1983,"Think Different","hybrid","Paranoid"
1984,"Thor's Hammer","sativa","Euphoric"
1984,"Thor's Hammer","sativa","Tingly"
1984,"Thor's Hammer","sativa","Uplifted"
1984,"Thor's Hammer","sativa","Energetic"
1984,"Thor's Hammer","sativa","Creative"
1984,"Thor's Hammer","sativa","Stress"
1984,"Thor's Hammer","sativa","Depression"
1984,"Thor's Hammer","sativa","Lack of Appetite"
1984,"Thor's Hammer","sativa","Fatigue"
1984,"Thor's Hammer","sativa","Inflammation"
1984,"Thor's Hammer","sativa","Dry Mouth"
1984,"Thor's Hammer","sativa","Dry Eyes"
1984,"Thor's Hammer","sativa","Paranoid"
1985,"Throwback Kush","indica","Dry Mouth"
1985,"Throwback Kush","indica","Hungry"
1985,"Throwback Kush","indica","Relaxed"
1985,"Throwback Kush","indica","Happy"
1985,"Throwback Kush","indica","Sleepy"
1986,"Thunderbird Rose","sativa","Creative"
1986,"Thunderbird Rose","sativa","Euphoric"
1986,"Thunderbird Rose","sativa","Focused"
1986,"Thunderbird Rose","sativa","Happy"
1986,"Thunderbird Rose","sativa","Uplifted"
1986,"Thunderbird Rose","sativa","Depression"
1986,"Thunderbird Rose","sativa","Pain"
1986,"Thunderbird Rose","sativa","Stress"
1986,"Thunderbird Rose","sativa","Headaches"
1986,"Thunderbird Rose","sativa","Fatigue"
1987,"Thunderstruck","sativa","Happy"
1987,"Thunderstruck","sativa","Relaxed"
1987,"Thunderstruck","sativa","Uplifted"
1987,"Thunderstruck","sativa","Tingly"
1987,"Thunderstruck","sativa","Creative"
1987,"Thunderstruck","sativa","Depression"
1987,"Thunderstruck","sativa","Eye Pressure"
1987,"Thunderstruck","sativa","Inflammation"
1987,"Thunderstruck","sativa","Pain"
1987,"Thunderstruck","sativa","Stress"
1988,"Tickle Kush","hybrid","Energetic"
1988,"Tickle Kush","hybrid","Happy"
1988,"Tickle Kush","hybrid","Creative"
1988,"Tickle Kush","hybrid","Euphoric"
1988,"Tickle Kush","hybrid","Giggly"
1988,"Tickle Kush","hybrid","Stress"
1988,"Tickle Kush","hybrid","Depression"
1988,"Tickle Kush","hybrid","Fatigue"
1988,"Tickle Kush","hybrid","Pain"
1988,"Tickle Kush","hybrid","Dry Mouth"
1989,"Tiger Woods","hybrid","Giggly"
1989,"Tiger Woods","hybrid","Euphoric"
1989,"Tiger Woods","hybrid","Happy"
1989,"Tiger Woods","hybrid","Tingly"
1989,"Tiger Woods","hybrid","Dry Mouth"
1989,"Tiger Woods","hybrid","Nausea"
1989,"Tiger Woods","hybrid","Stress"
1989,"Tiger Woods","hybrid","Depression"
1989,"Tiger Woods","hybrid","Lack of Appetite"
1989,"Tiger Woods","hybrid","Paranoid"
1990,"Tiger's Milk","indica","Euphoric"
1990,"Tiger's Milk","indica","Relaxed"
1990,"Tiger's Milk","indica","Sleepy"
1990,"Tiger's Milk","indica","Happy"
1990,"Tiger's Milk","indica","Hungry"
1990,"Tiger's Milk","indica","Pain"
1990,"Tiger's Milk","indica","Stress"
1990,"Tiger's Milk","indica","Insomnia"
1990,"Tiger's Milk","indica","Headaches"
1990,"Tiger's Milk","indica","Lack of Appetite"
1990,"Tiger's Milk","indica","Dry Mouth"
1990,"Tiger's Milk","indica","Dry Eyes"
1990,"Tiger's Milk","indica","Dizzy"
1991,"Tigermelon","indica","Happy"
1991,"Tigermelon","indica","Relaxed"
1992,"Tillamook Strawberry","hybrid","Euphoric"
1992,"Tillamook Strawberry","hybrid","Focused"
1992,"Tillamook Strawberry","hybrid","Happy"
1992,"Tillamook Strawberry","hybrid","Uplifted"
1992,"Tillamook Strawberry","hybrid","Hungry"
1992,"Tillamook Strawberry","hybrid","Depression"
1992,"Tillamook Strawberry","hybrid","Insomnia"
1992,"Tillamook Strawberry","hybrid","Lack of Appetite"
1992,"Tillamook Strawberry","hybrid","Dry Mouth"
1993,"Timewreck","sativa","Energetic"
1993,"Timewreck","sativa","Euphoric"
1993,"Timewreck","sativa","Happy"
1993,"Timewreck","sativa","Uplifted"
1993,"Timewreck","sativa","Focused"
1993,"Timewreck","sativa","Depression"
1993,"Timewreck","sativa","Pain"
1993,"Timewreck","sativa","Stress"
1993,"Timewreck","sativa","Insomnia"
1993,"Timewreck","sativa","Fatigue"
1993,"Timewreck","sativa","Dry Mouth"
1993,"Timewreck","sativa","Anxious"
1993,"Timewreck","sativa","Dry Eyes"
1993,"Timewreck","sativa","Headache"
1993,"Timewreck","sativa","Dizzy"
1994,"Tina Danza","hybrid","Relaxed"
1994,"Tina Danza","hybrid","Happy"
1994,"Tina Danza","hybrid","Hungry"
1994,"Tina Danza","hybrid","Creative"
1994,"Tina Danza","hybrid","Dry Eyes"
1994,"Tina Danza","hybrid","Depression"
1994,"Tina Danza","hybrid","Stress"
1994,"Tina Danza","hybrid","Fatigue"
1994,"Tina Danza","hybrid","Lack of Appetite"
1995,"Titan's Haze","sativa","Happy"
1995,"Titan's Haze","sativa","Euphoric"
1995,"Titan's Haze","sativa","Energetic"
1995,"Titan's Haze","sativa","Tingly"
1995,"Titan's Haze","sativa","Creative"
1995,"Titan's Haze","sativa","Cramps"
1995,"Titan's Haze","sativa","Depression"
1995,"Titan's Haze","sativa","Inflammation"
1995,"Titan's Haze","sativa","Pain"
1996,"Tokyo OG","hybrid","Euphoric"
1996,"Tokyo OG","hybrid","Happy"
1996,"Tokyo OG","hybrid","Relaxed"
1996,"Tokyo OG","hybrid","Uplifted"
1996,"Tokyo OG","hybrid","Sleepy"
1996,"Tokyo OG","hybrid","Stress"
1996,"Tokyo OG","hybrid","Pain"
1996,"Tokyo OG","hybrid","Depression"
1996,"Tokyo OG","hybrid","Lack of Appetite"
1996,"Tokyo OG","hybrid","Headaches"
1996,"Tokyo OG","hybrid","Dry Eyes"
1996,"Tokyo OG","hybrid","Anxious"
1997,"Tommy's Home Grown","hybrid","Energetic"
1997,"Tommy's Home Grown","hybrid","Relaxed"
1997,"Tommy's Home Grown","hybrid","Creative"
1997,"Tommy's Home Grown","hybrid","Focused"
1997,"Tommy's Home Grown","hybrid","Happy"
1997,"Tommy's Home Grown","hybrid","Stress"
1997,"Tommy's Home Grown","hybrid","Depression"
1997,"Tommy's Home Grown","hybrid","Lack of Appetite"
1999,"Tora Bora","indica","Relaxed"
1999,"Tora Bora","indica","Happy"
1999,"Tora Bora","indica","Sleepy"
1999,"Tora Bora","indica","Euphoric"
1999,"Tora Bora","indica","Tingly"
1999,"Tora Bora","indica","Pain"
1999,"Tora Bora","indica","Stress"
1999,"Tora Bora","indica","Insomnia"
1999,"Tora Bora","indica","Inflammation"
1999,"Tora Bora","indica","Muscle Spasms"
1999,"Tora Bora","indica","Dry Mouth"
1999,"Tora Bora","indica","Dry Eyes"
1999,"Tora Bora","indica","Paranoid"
2000,"Toxic Punch","hybrid","Happy"
2000,"Toxic Punch","hybrid","Hungry"
2000,"Toxic Punch","hybrid","Relaxed"
2000,"Toxic Punch","hybrid","Uplifted"
2000,"Toxic Punch","hybrid","Energetic"
2000,"Toxic Punch","hybrid","Stress"
2000,"Toxic Punch","hybrid","Pain"
2000,"Toxic Punch","hybrid","Depression"
2000,"Toxic Punch","hybrid","Insomnia"
2000,"Toxic Punch","hybrid","Lack of Appetite"
2001,"Training Day","indica","Relaxed"
2001,"Training Day","indica","Euphoric"
2001,"Training Day","indica","Happy"
2001,"Training Day","indica","Sleepy"
2001,"Training Day","indica","Uplifted"
2001,"Training Day","indica","Stress"
2001,"Training Day","indica","Pain"
2001,"Training Day","indica","Depression"
2001,"Training Day","indica","Insomnia"
2001,"Training Day","indica","Muscle Spasms"
2001,"Training Day","indica","Dizzy"
2001,"Training Day","indica","Anxious"
2001,"Training Day","indica","Dry Eyes"
2001,"Training Day","indica","Dry Mouth"
2001,"Training Day","indica","Headache"
2002,"Trainwreck","hybrid","Euphoric"
2002,"Trainwreck","hybrid","Happy"
2002,"Trainwreck","hybrid","Uplifted"
2002,"Trainwreck","hybrid","Relaxed"
2002,"Trainwreck","hybrid","Energetic"
2002,"Trainwreck","hybrid","Stress"
2002,"Trainwreck","hybrid","Depression"
2002,"Trainwreck","hybrid","Pain"
2002,"Trainwreck","hybrid","Lack of Appetite"
2002,"Trainwreck","hybrid","Headaches"
2002,"Trainwreck","hybrid","Dry Mouth"
2002,"Trainwreck","hybrid","Dry Eyes"
2002,"Trainwreck","hybrid","Paranoid"
2002,"Trainwreck","hybrid","Anxious"
2002,"Trainwreck","hybrid","Dizzy"
2003,"Tranquil Elephantizer: Remix","indica","Relaxed"
2003,"Tranquil Elephantizer: Remix","indica","Sleepy"
2003,"Tranquil Elephantizer: Remix","indica","Dry Mouth"
2003,"Tranquil Elephantizer: Remix","indica","Hungry"
2003,"Tranquil Elephantizer: Remix","indica","Dry Eyes"
2003,"Tranquil Elephantizer: Remix","indica","Pain"
2003,"Tranquil Elephantizer: Remix","indica","Insomnia"
2003,"Tranquil Elephantizer: Remix","indica","Stress"
2003,"Tranquil Elephantizer: Remix","indica","Nausea"
2003,"Tranquil Elephantizer: Remix","indica","Cramps"
2003,"Tranquil Elephantizer: Remix","indica","Anxious"
2003,"Tranquil Elephantizer: Remix","indica","Dizzy"
2003,"Tranquil Elephantizer: Remix","indica","Dry Eyes"
2005,"Trash","hybrid","Uplifted"
2005,"Trash","hybrid","Euphoric"
2005,"Trash","hybrid","Focused"
2005,"Trash","hybrid","Relaxed"
2005,"Trash","hybrid","Happy"
2005,"Trash","hybrid","Inflammation"
2005,"Trash","hybrid","Pain"
2005,"Trash","hybrid","Depression"
2005,"Trash","hybrid","Nausea"
2005,"Trash","hybrid","Stress"
2006,"Travel Joint","hybrid","Aroused"
2006,"Travel Joint","hybrid","Uplifted"
2006,"Travel Joint","hybrid","Energetic"
2006,"Travel Joint","hybrid","Creative"
2006,"Travel Joint","hybrid","Happy"
2006,"Travel Joint","hybrid","Stress"
2006,"Travel Joint","hybrid","Depression"
2006,"Travel Joint","hybrid","Fatigue"
2006,"Travel Joint","hybrid","Inflammation"
2006,"Travel Joint","hybrid","Nausea"
2007,"Treasure Island","hybrid","Focused"
2007,"Treasure Island","hybrid","Relaxed"
2007,"Treasure Island","hybrid","Dry Mouth"
2007,"Treasure Island","hybrid","Energetic"
2007,"Treasure Island","hybrid","Happy"
2007,"Treasure Island","hybrid","Stress"
2007,"Treasure Island","hybrid","Pain"
2007,"Treasure Island","hybrid","Depression"
2007,"Treasure Island","hybrid","Headaches"
2007,"Treasure Island","hybrid","Inflammation"
2007,"Treasure Island","hybrid","Dry Mouth"
2008,"Tree of Life","hybrid","Happy"
2008,"Tree of Life","hybrid","Creative"
2008,"Tree of Life","hybrid","Relaxed"
2008,"Tree of Life","hybrid","Uplifted"
2008,"Tree of Life","hybrid","Energetic"
2008,"Tree of Life","hybrid","Stress"
2008,"Tree of Life","hybrid","Depression"
2008,"Tree of Life","hybrid","Nausea"
2008,"Tree of Life","hybrid","Pain"
2008,"Tree of Life","hybrid","Cramps"
2008,"Tree of Life","hybrid","Dry Eyes"
2008,"Tree of Life","hybrid","Dry Mouth"
2009,"Tres Dawg","hybrid","Relaxed"
2009,"Tres Dawg","hybrid","Sleepy"
2009,"Tres Dawg","hybrid","Happy"
2009,"Tres Dawg","hybrid","Euphoric"
2009,"Tres Dawg","hybrid","Energetic"
2009,"Tres Dawg","hybrid","Stress"
2009,"Tres Dawg","hybrid","Depression"
2009,"Tres Dawg","hybrid","Pain"
2009,"Tres Dawg","hybrid","Fatigue"
2009,"Tres Dawg","hybrid","Lack of Appetite"
2009,"Tres Dawg","hybrid","Dry Mouth"
2009,"Tres Dawg","hybrid","Paranoid"
2009,"Tres Dawg","hybrid","Dry Eyes"
2009,"Tres Dawg","hybrid","Anxious"
2009,"Tres Dawg","hybrid","Dizzy"
2010,"Triangle Kush","indica","Relaxed"
2010,"Triangle Kush","indica","Euphoric"
2010,"Triangle Kush","indica","Happy"
2010,"Triangle Kush","indica","Uplifted"
2010,"Triangle Kush","indica","Creative"
2010,"Triangle Kush","indica","Pain"
2010,"Triangle Kush","indica","Depression"
2010,"Triangle Kush","indica","Stress"
2010,"Triangle Kush","indica","Insomnia"
2010,"Triangle Kush","indica","Headaches"
2010,"Triangle Kush","indica","Dry Eyes"
2010,"Triangle Kush","indica","Headache"
2010,"Triangle Kush","indica","Dizzy"
2011,"Trident","hybrid","Uplifted"
2011,"Trident","hybrid","Relaxed"
2011,"Trident","hybrid","Happy"
2011,"Trident","hybrid","Tingly"
2011,"Trident","hybrid","Sleepy"
2011,"Trident","hybrid","Pain"
2011,"Trident","hybrid","Depression"
2011,"Trident","hybrid","Inflammation"
2011,"Trident","hybrid","Stress"
